----XO---,0.51,0.5,0.5,0.5,0.53,0.51,0.5,0.5,0.5
XX-O--XO-,0.57,0.53,0.51,0.58,0.54,0.55,0.51,0.56,0.5
-XX-O-O-X,0.52,0.55,0.58,0.52,0.59,0.53,0.58,0.53,0.5
-X-OO-XOX,0.5,0.5,0.5,0.5,0.59,0.5,0.59,0.57,0.56
X-O-OXXOX,0.54,0.5,0.59,0.5,0.55,0.56,0.5,0.57,0.57
XOOX-X--O,0.5,0.56,0.53,0.54,0.52,0.55,0.52,0.54,0.5
X--OXXO-O,0.57,0.5,0.52,0.53,0.57,0.55,0.55,0.52,0.57
-OX-XOOX-,0.51,0.5,0.56,0.57,0.53,0.5,0.56,0.52,0.55
-O-X--X-O,0.53,0.55,0.52,0.55,0.54,0.52,0.58,0.5,0.59
--OOXX-X-,0.5,0.54,0.5,0.54,0.52,0.58,0.5,0.57,0.51
O-OXXOX--,0.56,0.5,0.55,0.52,0.53,0.59,0.5,0.5,0.57
-X-XX--OO,0.52,0.56,0.55,0.51,0.51,0.56,0.51,0.5,0.51
OO-XX--OX,0.53,0.58,0.51,0.51,0.5,0.52,0.5,0.58,0.54
X-OOO-XX-,0.58,0.58,0.51,0.51,0.51,0.59,0.53,0.51,0.56
XO-X---OX,0.56,0.58,0.5,0.56,0.5,0.48001065984441826,0.53,0.57,0.53
OXOXX-O--,0.53,0.58,0.53,0.59,0.56,0.48001065984441826,0.58,0.4925005624493796,0.48001065984441826
-XOOOXX-X,0.58,0.5,0.53,0.5,0.55,0.57,0.54,0.57,0.54
X-X--OX-O,0.59,0.54,0.55,0.53,0.5,0.56,0.59,0.53,0.54
---O-O-XX,0.5,0.5,0.5,0.57,0.52,0.56,0.5,0.55,0.51
X-X-OO-OX,0.54,0.4875026035157896,0.56,0.57,0.58,0.52,0.5,0.55,0.51
O-X---XXO,0.52,0.53,0.54,0.56,0.58,0.5,0.56,0.52,0.53
XX---X-OO,0.53,0.55,0.54,0.52,0.58,0.53,0.58,0.52,0.55
XOOX-XO-X,0.51,0.51,0.57,0.51,0.54,0.52,0.52,0.51,0.58
OXOOXXX-O,0.59,0.5,0.54,0.53,0.52,0.55,0.55,0.48250714233361025,0.5
O-XO-OXX-,0.5,0.55,0.53,0.54,0.58,0.52,0.52,0.59,0.51
OXX--X-O-,0.56,0.58,0.56,0.4900013331200346,0.55,0.5,0.51,0.5,0.52
-OOXXOOXX,0.5,0.56,0.52,0.5,0.59,0.56,0.52,0.51,0.54
-OXX-X-OO,0.55,0.54,0.51,0.56,0.5,0.58,0.5,0.59,0.58
X--OXXO--,0.59,0.51,0.58,0.59,0.54,0.54,0.5,0.59,0.53
X-O-OXXO-,0.54,0.55,0.51,0.5,0.58,0.57,0.54,0.59,0.5
XOXO--X--,0.51,0.52,0.59,0.5,0.4925005624493796,0.4775151752081999,0.53,0.4775151752081999,0.4775151752081999
OXOOXXX--,0.51,0.58,0.55,0.54,0.54,0.55,0.57,0.57,0.58
-O-OOXXX-,0.54,0.57,0.56,0.5,0.56,0.53,0.56,0.59,0.57
XO--O---X,0.5,0.55,0.5,0.57,0.58,0.55,0.54,0.59,0.52
OXX--X-OO,0.53,0.59,0.59,0.53,0.4875026035157896,0.55,0.52,0.57,0.59
XOO---OXX,0.58,0.52,0.51,0.5,0.54,0.59,0.55,0.55,0.5
--OOXXOXX,0.5,0.5,0.58,0.58,0.53,0.53,0.57,0.54,0.59
-OXXX---O,0.57,0.56,0.51,0.55,0.51,0.5,0.57,0.53,0.52
OX-OX-XOX,0.59,0.58,0.5,0.58,0.54,0.5,0.55,0.51,0.52
OXXX-OX-O,0.5,0.54,0.53,0.53,0.53,0.59,0.5,0.53,0.57
XO-X---O-,0.57,0.51,0.5,0.52,0.58,0.54,0.53,0.57,0.53
OXOX-X-OX,0.52,0.52,0.58,0.55,0.4950001666600003,0.59,0.51,0.51,0.56
XX-O--OX-,0.52,0.5,0.52,0.57,0.55,0.55,0.56,0.55,0.5
OX----X-O,0.5,0.53,0.4875026035157896,0.56,0.5,0.56,0.56,0.5,0.53
OXXO---X-,0.54,0.5,0.54,0.54,0.5,0.59,0.58,0.59,0.57
OXXXOO-X-,0.59,0.5,0.57,0.58,0.53,0.57,0.48001065984441826,0.54,0.4875026035157896
-------X-,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.57,0.5
XOX--XO-O,0.53,0.59,0.57,0.59,0.53,0.57,0.57,0.59,0.59
-XOXO----,0.57,0.51,0.58,0.54,0.58,0.55,0.54,0.56,0.51
OO-XX-OX-,0.5,0.51,0.58,0.51,0.59,0.56,0.59,0.58,0.55
OOX-XX--O,0.55,0.58,0.53,0.51,0.51,0.57,0.59,0.56,0.58
O--O-X--X,0.51,0.53,0.53,0.53,0.53,0.51,0.5,0.59,0.58
O-OX--XXO,0.54,0.55,0.54,0.54,0.59,0.5,0.53,0.56,0.52
OOXXO-XX-,0.55,0.56,0.59,0.51,0.59,0.53,0.55,0.5,0.5
-OXXX-O-O,0.5,0.57,0.57,0.5,0.58,0.58,0.57,0.53,0.56
OXX-X---O,0.59,0.5,0.59,0.51,0.53,0.53,0.57,0.55,0.5
XX-O--OXO,0.5,0.56,0.5,0.5,0.56,0.51,0.58,0.59,0.59
-X--OX-XO,0.51,0.57,0.51,0.52,0.53,0.57,0.5,0.56,0.52
XOO---XOX,0.56,0.51,0.53,0.54,0.59,0.5,0.56,0.52,0.56
-X-X-OO--,0.55,0.54,0.53,0.54,0.52,0.55,0.56,0.5,0.57
XOXOXX-OO,0.5,0.55,0.51,0.57,0.54,0.54,0.5,0.51,0.55
-XOOOXX--,0.58,0.56,0.52,0.58,0.51,0.53,0.59,0.55,0.58
OXXO---XO,0.59,0.58,0.59,0.54,0.5,0.4950001666600003,0.55,0.58,0.59
-OXX-XOXO,0.5,0.53,0.59,0.58,0.5,0.54,0.53,0.54,0.5
OXXOXO--X,0.54,0.52,0.52,0.53,0.54,0.55,0.59,0.52,0.5
XXO--O-OX,0.58,0.55,0.55,0.5,0.5,0.56,0.51,0.57,0.54
-OX-OX---,0.54,0.56,0.58,0.54,0.55,0.58,0.55,0.5,0.53
XOOX-XO--,0.5,0.53,0.52,0.53,0.52,0.55,0.55,0.51,0.55
--O--XX--,0.5,0.53,0.52,0.57,0.5,0.53,0.57,0.5,0.58
-OX-XO-XO,0.51,0.59,0.54,0.59,0.58,0.51,0.52,0.56,0.52
--OOXXXOX,0.5,0.5,0.58,0.58,0.57,0.5,0.54,0.54,0.53
OO--OX-XX,0.51,0.56,0.54,0.57,0.54,0.58,0.5,0.55,0.57
-X-XX-OO-,0.5,0.5,0.57,0.55,0.59,0.49750002083312506,0.5,0.59,0.5
O-OX--XX-,0.57,0.52,0.54,0.51,0.57,0.54,0.53,0.54,0.58
------OXX,0.5,0.5,0.5,0.5,0.5,0.5,0.55,0.51,0.58
-X-X-O---,0.54,0.55,0.53,0.5,0.5,0.52,0.53,0.57,0.52
--O--XX-O,0.54,0.56,0.52,0.5,0.5,0.58,0.53,0.5,0.58
---XOXX-O,0.5,0.5,0.5,0.56,0.58,0.5,0.52,0.5,0.56
XOXOXX-O-,0.53,0.54,0.58,0.51,0.54,0.56,0.4950001666600003,0.54,0.4775151752081999
OX--XX-O-,0.5,0.59,0.58,0.59,0.54,0.57,0.52,0.51,0.57
--XX-O-XO,0.56,0.5,0.58,0.56,0.5,0.53,0.52,0.52,0.58
XOXXOO--X,0.59,0.54,0.54,0.53,0.52,0.54,0.5,0.5,0.59
-XXX--OO-,0.52,0.59,0.53,0.56,0.5,0.5,0.54,0.51,0.56
-X--OXXOO,0.5,0.52,0.5,0.5,0.52,0.53,0.51,0.58,0.51
XO-O-XXOX,0.57,0.58,0.5,0.59,0.5,0.57,0.57,0.54,0.52
XX---XOO-,0.51,0.56,0.53,0.59,0.55,0.57,0.59,0.5,0.58
-XOXO---X,0.59,0.59,0.51,0.52,0.5,0.56,0.53,0.57,0.51
-OX-XO-X-,0.59,0.53,0.58,0.58,0.53,0.57,0.54,0.5,0.58
X--OXX--O,0.58,0.53,0.58,0.55,0.52,0.53,0.55,0.56,0.5
-O-X--X--,0.55,0.58,0.5,0.5,0.57,0.52,0.54,0.5,0.58
--XOOX---,0.58,0.52,0.53,0.54,0.54,0.53,0.51,0.5,0.57
X--XOXOXO,0.5,0.5,0.5,0.5,0.51,0.5,0.56,0.55,0.56
OXXO--XO-,0.59,0.58,0.51,0.58,0.51,0.55,0.51,0.52,0.51
O---X-XXO,0.55,0.5,0.58,0.5,0.53,0.5,0.54,0.58,0.58
OXXOXO---,0.59,0.5,0.56,0.57,0.53,0.59,0.53,0.52,0.59
XXOO-XX-O,0.55,0.52,0.53,0.51,0.53,0.56,0.54,0.51,0.58
OO-XX-OXX,0.5,0.52,0.5,0.56,0.5,0.5,0.54,0.55,0.5
OXXOO-XX-,0.57,0.51,0.53,0.5,0.54,0.55,0.5,0.58,0.51
------OX-,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.53,0.5
XOX--X--O,0.57,0.54,0.58,0.4950001666600003,0.48250714233361025,0.58,0.4875026035157896,0.4850044983805899,0.53
OX--XX-OO,0.59,0.59,0.5,0.5,0.55,0.52,0.51,0.53,0.58
-OX-XOOXX,0.5,0.59,0.5,0.5,0.54,0.56,0.54,0.54,0.52
--OOXXXO-,0.54,0.51,0.51,0.59,0.52,0.57,0.52,0.52,0.51
-O---OXX-,0.5,0.53,0.57,0.5,0.5,0.51,0.52,0.54,0.58
OXOX-X-O-,0.55,0.59,0.59,0.53,0.5,0.55,0.5,0.52,0.4850044983805899
-X-X-OO-X,0.52,0.5,0.58,0.52,0.58,0.57,0.59,0.59,0.54
-X--OXXO-,0.51,0.55,0.58,0.51,0.56,0.55,0.5,0.58,0.51
OX----X--,0.56,0.52,0.55,0.53,0.52,0.58,0.57,0.58,0.56
-OXXX-O--,0.57,0.59,0.5,0.53,0.55,0.51,0.52,0.56,0.55
OX-O-OX-X,0.56,0.59,0.56,0.54,0.52,0.59,0.57,0.56,0.57
--XX-OXO-,0.5,0.53,0.53,0.53,0.5,0.59,0.5,0.54,0.5
OXX-X-O-O,0.56,0.52,0.59,0.58,0.54,0.57,0.56,0.58,0.53
XO-O-XXO-,0.57,0.51,0.54,0.57,0.59,0.51,0.55,0.58,0.59
X-X-OOOXX,0.51,0.5,0.53,0.5,0.5,0.52,0.54,0.51,0.55
--O--XO-X,0.5,0.5,0.56,0.51,0.5,0.58,0.5,0.5,0.57
X-OX-O--X,0.54,0.5,0.56,0.51,0.55,0.5,0.4850044983805899,0.55,0.57
OX-XXOOOX,0.5,0.5,0.5,0.5,0.5,0.58,0.58,0.58,0.53
X-XOXOOX-,0.53,0.4775151752081999,0.57,0.59,0.58,0.53,0.58,0.58,0.5
--OXX--O-,0.5,0.51,0.52,0.59,0.51,0.51,0.51,0.57,0.5
XO-O-X-XO,0.53,0.56,0.5,0.55,0.55,0.5,0.5,0.55,0.53
-O-O-XOXX,0.56,0.52,0.54,0.53,0.5,0.52,0.59,0.54,0.58
------XOX,0.5,0.5,0.5,0.5,0.5,0.5,0.59,0.55,0.55
-X--OXOOX,0.5,0.55,0.5,0.5,0.52,0.59,0.55,0.55,0.52
X-O-X-O--,0.5,0.5,0.58,0.5,0.52,0.51,0.58,0.56,0.52
XOXXOO---,0.58,0.56,0.57,0.51,0.52,0.57,0.51,0.53,0.56
X-O--X-O-,0.51,0.55,0.54,0.5,0.57,0.54,0.58,0.57,0.5
-OOXOXX--,0.52,0.52,0.52,0.52,0.56,0.57,0.53,0.59,0.58
XOO-XOX--,0.57,0.57,0.55,0.53,0.55,0.56,0.53,0.55,0.55
-OOOX-XX-,0.54,0.59,0.56,0.51,0.51,0.52,0.58,0.59,0.52
OOXO-XXXO,0.56,0.56,0.56,0.54,0.55,0.56,0.5,0.55,0.58
-OO-XXXOX,0.5,0.54,0.57,0.5,0.51,0.56,0.52,0.54,0.59
X-OO--OXX,0.51,0.5,0.55,0.5,0.57,0.5,0.58,0.57,0.56
X-O-OXXXO,0.52,0.5,0.51,0.5,0.51,0.54,0.52,0.52,0.56
XXO-OOXOX,0.58,0.56,0.51,0.5,0.55,0.53,0.56,0.59,0.58
O--OXOXX-,0.51,0.58,0.55,0.54,0.5,0.59,0.5,0.56,0.57
O-OX---X-,0.57,0.53,0.5,0.52,0.52,0.4900013331200346,0.56,0.54,0.51
O-XX-X--O,0.51,0.55,0.54,0.59,0.54,0.57,0.5,0.56,0.54
X--XOXOO-,0.51,0.55,0.54,0.53,0.58,0.59,0.57,0.59,0.57
-OOXXOXOX,0.5,0.57,0.52,0.54,0.53,0.5,0.54,0.54,0.55
X-XOXOOXO,0.5,0.5,0.55,0.51,0.5,0.5,0.55,0.54,0.51
X-XO-XO-O,0.58,0.51,0.52,0.59,0.51,0.57,0.54,0.56,0.53
-O--XX---,0.55,0.55,0.54,0.57,0.54,0.55,0.52,0.5,0.55
X-O--X-OX,0.53,0.59,0.58,0.56,0.55,0.58,0.5,0.56,0.52
--OOXX-OX,0.52,0.59,0.51,0.55,0.57,0.53,0.51,0.59,0.58
-OX-OXX-O,0.57,0.56,0.59,0.53,0.54,0.57,0.52,0.5,0.56
OXOX-XOX-,0.59,0.55,0.5,0.53,0.53,0.57,0.57,0.54,0.56
--OXX--OX,0.56,0.55,0.56,0.58,0.58,0.55,0.5,0.53,0.5
OOXO-XXX-,0.52,0.53,0.57,0.59,0.55,0.58,0.52,0.54,0.59
OOXXO--X-,0.52,0.58,0.53,0.58,0.51,0.54,0.53,0.58,0.59
OO-OXXXOX,0.53,0.55,0.5,0.51,0.58,0.52,0.52,0.56,0.57
-X-OXXXOO,0.5,0.58,0.5,0.51,0.5,0.57,0.58,0.52,0.51
X-OX-O---,0.59,0.48250714233361025,0.59,0.54,0.54,0.54,0.57,0.55,0.51
O-XOXX--O,0.55,0.5,0.51,0.56,0.54,0.53,0.54,0.57,0.54
X-X-OO-X-,0.53,0.51,0.53,0.55,0.5,0.56,0.57,0.54,0.59
-X-OO-OXX,0.5,0.52,0.5,0.57,0.58,0.5,0.5,0.56,0.52
-O--XXO--,0.5,0.53,0.56,0.51,0.52,0.56,0.59,0.55,0.54
OX-XXO-O-,0.55,0.57,0.54,0.51,0.5,0.52,0.53,0.52,0.49750002083312506
OX--XXXOO,0.52,0.58,0.5,0.5,0.57,0.5,0.56,0.5,0.51
X-OO---X-,0.58,0.59,0.51,0.59,0.52,0.55,0.57,0.54,0.53
--O-XOXX-,0.5,0.58,0.54,0.5,0.51,0.54,0.54,0.55,0.52
X-XO-X--O,0.5,0.54,0.56,0.54,0.56,0.56,0.48001065984441826,0.5,0.54
-OO-XXXO-,0.5,0.59,0.52,0.51,0.57,0.57,0.54,0.57,0.58
OO---XX--,0.5,0.59,0.59,0.53,0.58,0.58,0.57,0.56,0.52
-OX-OXX--,0.55,0.59,0.56,0.51,0.52,0.58,0.55,0.56,0.52
XXO-OO-XX,0.55,0.58,0.58,0.54,0.57,0.51,0.5,0.51,0.57
XXOO-X--O,0.54,0.56,0.57,0.52,0.5,0.56,0.56,0.53,0.54
XX-X-OOO-,0.51,0.5,0.56,0.56,0.51,0.55,0.56,0.53,0.51
--O--X---,0.53,0.48250714233361025,0.56,0.56,0.58,0.5,0.5,0.57,0.5
O-OX--OXX,0.54,0.54,0.58,0.55,0.59,0.52,0.58,0.56,0.58
XO-O-X-X-,0.53,0.57,0.5,0.54,0.51,0.52,0.4950001666600003,0.52,0.48001065984441826
------XO-,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.56,0.5
--OXX-OOX,0.5,0.5,0.56,0.58,0.57,0.5,0.58,0.52,0.56
X-X-OO-XO,0.53,0.54,0.52,0.5,0.52,0.56,0.5,0.59,0.59
OX--O-OXX,0.58,0.56,0.48001065984441826,0.4875026035157896,0.5,0.54,0.5,0.55,0.54
O-O-XXOX-,0.5,0.56,0.57,0.51,0.51,0.58,0.51,0.52,0.57
-X--OX-O-,0.5,0.5,0.52,0.56,0.54,0.59,0.5,0.58,0.54
XX-OXOO--,0.58,0.51,0.56,0.51,0.55,0.52,0.58,0.53,0.52
XO-O-XOXX,0.5,0.54,0.5,0.58,0.5,0.53,0.59,0.55,0.53
OO-OXX-XX,0.56,0.54,0.5,0.59,0.51,0.54,0.5,0.54,0.5
XXOO-X---,0.59,0.5,0.57,0.58,0.4850044983805899,0.53,0.56,0.53,0.52
OOXXO-OXX,0.52,0.52,0.56,0.51,0.57,0.5,0.51,0.51,0.59
-XO--O--X,0.59,0.51,0.53,0.5,0.52,0.57,0.5,0.54,0.59
-------XO,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.59,0.56
X-OX-OO-X,0.58,0.59,0.57,0.5,0.5,0.51,0.58,0.53,0.56
X-----XOO,0.58,0.5,0.51,0.5,0.5,0.5,0.55,0.56,0.52
-X-XOO-OX,0.57,0.59,0.5,0.53,0.57,0.53,0.5,0.56,0.55
-O--XXO-X,0.5,0.5,0.56,0.51,0.55,0.53,0.57,0.5,0.57
-OOXOXX-X,0.56,0.58,0.54,0.56,0.52,0.53,0.5,0.5,0.55
XOXXOOO-X,0.53,0.58,0.58,0.52,0.56,0.52,0.54,0.5,0.53
XX--OOO-X,0.52,0.55,0.55,0.58,0.52,0.56,0.52,0.57,0.59
XXOX----O,0.59,0.55,0.52,0.59,0.53,0.55,0.51,0.4925005624493796,0.57
OO---XX-X,0.53,0.51,0.57,0.55,0.55,0.52,0.59,0.59,0.54
--O--X--X,0.59,0.53,0.59,0.5,0.55,0.52,0.51,0.5,0.54
O-OXXO--X,0.58,0.5,0.5,0.5,0.54,0.54,0.54,0.51,0.56
X-OO---XX,0.51,0.59,0.55,0.54,0.53,0.56,0.5,0.59,0.56
OXXXOOXO-,0.52,0.58,0.53,0.54,0.52,0.57,0.58,0.52,0.58
OO-OXX-X-,0.58,0.54,0.58,0.57,0.54,0.51,0.53,0.57,0.52
XX-OXO---,0.55,0.55,0.5,0.54,0.54,0.56,0.51,0.53,0.59
-O-OX---X,0.51,0.5,0.58,0.56,0.59,0.59,0.55,0.58,0.54
-OXXOO--X,0.55,0.55,0.52,0.55,0.56,0.51,0.5,0.51,0.53
XOXO--X-O,0.56,0.57,0.54,0.58,0.5,0.56,0.59,0.49750002083312506,0.51
X-XOXO-XO,0.58,0.51,0.59,0.5,0.5,0.53,0.54,0.5,0.55
X-----XO-,0.53,0.53,0.56,0.55,0.48250714233361025,0.5,0.5,0.53,0.5
O-XX-XO-O,0.56,0.53,0.57,0.51,0.5,0.59,0.59,0.54,0.55
XO-O-XOX-,0.5,0.53,0.53,0.58,0.55,0.59,0.57,0.52,0.5
XX-X-O-O-,0.53,0.59,0.4900013331200346,0.59,0.58,0.52,0.52,0.55,0.56
O----OX-X,0.59,0.4775151752081999,0.52,0.55,0.5,0.54,0.57,0.5,0.52
-OOXXO-X-,0.58,0.52,0.52,0.54,0.59,0.57,0.5,0.58,0.56
--OOXXOX-,0.53,0.52,0.5,0.57,0.57,0.55,0.53,0.51,0.58
-O-X----X,0.55,0.55,0.56,0.52,0.5,0.53,0.5,0.51,0.52
OXXO---OX,0.57,0.51,0.51,0.5,0.5,0.57,0.59,0.59,0.59
XX--X-O-O,0.59,0.5,0.59,0.54,0.51,0.54,0.58,0.52,0.5
O-XX-XO--,0.51,0.56,0.52,0.55,0.51,0.57,0.5,0.53,0.48250714233361025
O-OX--XOX,0.58,0.56,0.51,0.53,0.59,0.58,0.58,0.57,0.59
-XXXO-XOO,0.5,0.55,0.5,0.57,0.52,0.5,0.54,0.55,0.55
XX-X-OOOX,0.58,0.57,0.5,0.58,0.51,0.57,0.51,0.51,0.58
-OX-XO-OX,0.5,0.59,0.54,0.56,0.58,0.55,0.5,0.57,0.53
OX--O--X-,0.55,0.53,0.53,0.51,0.57,0.53,0.4950001666600003,0.59,0.51
OX-XXO-OX,0.54,0.52,0.52,0.54,0.52,0.54,0.4775151752081999,0.56,0.52
-X--OX-OX,0.53,0.52,0.53,0.5,0.5,0.56,0.5,0.52,0.54
XOXOO--X-,0.58,0.58,0.51,0.59,0.54,0.57,0.54,0.55,0.51
-X-OO--X-,0.55,0.51,0.54,0.51,0.56,0.57,0.53,0.53,0.5
XOO---XXO,0.59,0.53,0.54,0.5,0.51,0.56,0.54,0.57,0.52
-O-X-----,0.52,0.57,0.58,0.51,0.5,0.53,0.5,0.49750002083312506,0.5
OXOX-X-XO,0.52,0.56,0.52,0.57,0.57,0.51,0.52,0.57,0.51
OXOXX-O-X,0.52,0.51,0.52,0.58,0.56,0.55,0.59,0.52,0.59
--OX-O--X,0.57,0.58,0.59,0.52,0.58,0.54,0.5,0.5,0.5
XOXXX-OO-,0.57,0.57,0.55,0.57,0.56,0.4950001666600003,0.56,0.52,0.4925005624493796
OXOXX---O,0.56,0.52,0.52,0.55,0.56,0.4925005624493796,0.5,0.52,0.59
X------XO,0.56,0.5,0.51,0.5,0.5,0.5,0.5,0.55,0.59
XOXOO-OXX,0.51,0.55,0.53,0.59,0.57,0.5,0.56,0.58,0.53
X-XO-XO--,0.54,0.54,0.58,0.59,0.54,0.58,0.58,0.51,0.55
--X-OOX--,0.58,0.5,0.57,0.54,0.55,0.52,0.5,0.5,0.56
O---X-XOX,0.51,0.58,0.5,0.5,0.55,0.5,0.59,0.52,0.55
X-O--XOOX,0.55,0.5,0.59,0.5,0.5,0.54,0.57,0.5,0.55
XX-X-O-OO,0.59,0.52,0.51,0.59,0.57,0.55,0.58,0.55,0.55
X--XOXOOX,0.57,0.5,0.5,0.53,0.56,0.5,0.57,0.55,0.5
O-O-XX-OX,0.53,0.58,0.51,0.54,0.5,0.58,0.58,0.58,0.59
-O-O-X-XX,0.51,0.56,0.52,0.53,0.51,0.57,0.55,0.53,0.52
XOO---XX-,0.54,0.54,0.59,0.57,0.53,0.5,0.5,0.53,0.51
XX-O--XOO,0.57,0.51,0.53,0.53,0.5,0.5,0.52,0.55,0.59
O--XO-X--,0.55,0.56,0.58,0.54,0.56,0.59,0.55,0.59,0.51
OXOX-XOXO,0.58,0.59,0.51,0.58,0.5,0.52,0.59,0.55,0.53
OOXXO--XX,0.5,0.58,0.56,0.5,0.59,0.57,0.56,0.59,0.57
X--XOX-OO,0.55,0.52,0.5,0.5,0.53,0.51,0.55,0.56,0.5
XXOX--O-O,0.51,0.54,0.52,0.58,0.52,0.53,0.58,0.56,0.58
X-X-OOOX-,0.52,0.59,0.57,0.56,0.55,0.51,0.59,0.55,0.58
O-XOXX---,0.54,0.57,0.57,0.51,0.52,0.52,0.53,0.52,0.54
O---X-XO-,0.51,0.48001065984441826,0.52,0.5,0.52,0.53,0.56,0.52,0.5
O-OOX--XX,0.5,0.58,0.5,0.52,0.57,0.59,0.52,0.58,0.51
-X-OO--XX,0.59,0.56,0.51,0.51,0.57,0.51,0.5,0.58,0.55
XX-OXO--O,0.59,0.51,0.5,0.59,0.57,0.53,0.54,0.4925005624493796,0.58
--X-OOX-X,0.5,0.51,0.57,0.5,0.58,0.52,0.57,0.5,0.53
-XOOOX--X,0.53,0.55,0.5,0.58,0.58,0.55,0.5,0.57,0.5
-OXOO-X-X,0.56,0.54,0.5,0.5,0.5,0.51,0.52,0.52,0.55
OXOXX----,0.53,0.54,0.58,0.54,0.56,0.53,0.54,0.56,0.57
OX--O--XX,0.54,0.51,0.55,0.54,0.53,0.53,0.58,0.57,0.5
XXOX--O--,0.5,0.56,0.58,0.55,0.57,0.5,0.58,0.53,0.51
OXX--XOO-,0.51,0.56,0.58,0.5,0.5,0.58,0.54,0.5,0.53
OXO-OX--X,0.51,0.52,0.54,0.52,0.58,0.59,0.4875026035157896,0.52,0.56
O--XO-X-X,0.59,0.57,0.5,0.56,0.59,0.55,0.58,0.58,0.51
----XO--X,0.5,0.5,0.5,0.5,0.51,0.52,0.5,0.5,0.54
-OOXXO-XX,0.56,0.56,0.57,0.59,0.5,0.55,0.5,0.51,0.55
-O-O-X-X-,0.57,0.55,0.54,0.59,0.59,0.57,0.55,0.52,0.53
X--XOX-O-,0.53,0.53,0.56,0.56,0.57,0.55,0.54,0.59,0.57
-OXX-XXOO,0.5,0.58,0.51,0.52,0.5,0.52,0.51,0.51,0.55
O-OX---XX,0.55,0.57,0.5,0.5,0.59,0.51,0.51,0.55,0.57
OOXX--X--,0.52,0.57,0.57,0.54,0.59,0.59,0.58,0.58,0.57
-X---X-OO,0.5,0.53,0.5,0.56,0.5,0.52,0.5,0.55,0.55
---XOX-OX,0.5,0.5,0.5,0.51,0.58,0.58,0.5,0.58,0.58
-X-OXO--X,0.52,0.55,0.4950001666600003,0.53,0.57,0.53,0.56,0.56,0.53
XOOOXX---,0.58,0.51,0.53,0.54,0.58,0.53,0.58,0.57,0.56
XO-OX----,0.55,0.54,0.51,0.54,0.55,0.5,0.58,0.57,0.54
-XXXO--OO,0.53,0.5,0.53,0.53,0.59,0.54,0.5,0.58,0.52
--O-OXX-X,0.56,0.56,0.5,0.54,0.59,0.55,0.53,0.53,0.51
